from_tconst,from_title,from_year,from_runtimeMinutes,from_averageRating,from_numVotes,from_budget,from_revenue
tt3385516,X-Men: Apocalypse,2016.0,144,6.8,476922,178000000,543934787
tt3387520,Scary Stories to Tell in the Dark,2019.0,108,6.2,88843,25000000,104545505
tt3387542,The Forest,2016.0,93,4.8,46686,10000000,37608299
tt3393786,Jack Reacher: Never Go Back,2016.0,118,6.2,184044,60000000,162100000
tt3397884,Sicario,2015.0,121,7.7,503851,30000000,84997446
tt3401882,Fist Fight,2017.0,91,5.6,46919,22000000,41087017
tt3402236,Murder on the Orient Express,2017.0,114,6.5,309171,55000000,352800000
tt3411444,Ferdinand,2017.0,108,6.7,67431,111000000,295038508
tt3416532,A Monster Calls,2016.0,108,7.4,96163,43000000,47300000
tt3416742,What We Do in the Shadows,2014.0,86,7.6,207188,1600000,6300000
tt3416828,Ice Age: Collision Course,2016.0,94,5.7,80058,105000000,408579038
tt3427252,The Boogeyman,2023.0,98,5.9,49158,41900000,66978229
tt3447590,Matilda: The Musical,2022.0,117,7.0,30851,25000000,37289659
tt3450958,War for the Planet of the Apes,2017.0,140,7.4,314225,150000000,490719763
tt3460252,The Hateful Eight,2015.0,168,7.8,686890,44000000,155760117
tt3462710,Unforgettable,2017.0,100,5.1,17292,12000000,17800000
tt3464902,The Lobster,2015.0,119,7.1,316680,4000000,15700000
tt3469046,Despicable Me 3,2017.0,89,6.3,167196,80000000,1034800131
tt3470600,Sing,2016.0,108,7.1,201324,75000000,634151679
tt3471098,Maggie's Plan,2015.0,98,6.2,18818,2000000,3400000
tt3480822,Black Widow,2021.0,134,6.6,447394,200000000,379751131
tt3486626,The Nut Job 2: Nutty by Nature,2017.0,91,5.5,7578,40000000,65100000
tt3488710,The Walk,2015.0,123,7.3,138183,35000000,61181942
tt3498820,Captain America: Civil War,2016.0,147,7.8,882556,250000000,1155046416
tt3499096,Race,2016.0,134,7.1,42645,5000000,24804129
tt3501632,Thor: Ragnarok,2017.0,130,7.9,848780,180000000,855301806
tt3513498,The Lego Movie 2: The Second Part,2019.0,107,6.5,80416,99000000,199603202
tt3513500,Chip 'n Dale: Rescue Rangers,2022.0,97,6.9,48798,70000000,623190
tt3513548,Richard Jewell,2019.0,131,7.5,102193,45000000,33900000
tt3521126,The Disaster Artist,2017.0,104,7.3,167875,10000000,29820616
tt3521164,Moana,2016.0,107,7.6,409859,150000000,690860472
tt3530002,The Night Before,2015.0,101,6.4,86422,25000000,52395996
tt3531824,Nerve,2016.0,96,6.5,143530,19000000,85241496
tt3532216,American Made,2017.0,115,7.1,218115,50000000,133511855
tt3544112,Sing Street,2016.0,106,7.9,104092,4000000,13624522
tt3553442,Whiskey Tango Foxtrot,2016.0,112,6.6,58042,35000000,48000000
tt3553976,Captain Fantastic,2016.0,118,7.8,242834,5000000,23123592
tt3554046,Space Jam: A New Legacy,2021.0,115,4.5,83338,150000000,163692228
tt3564472,Girls Trip,2017.0,122,6.2,41652,19000000,140376621
tt3567288,The Visit,2015.0,94,6.3,163051,5000000,98450062
tt3569230,Legend,2015.0,132,6.9,212358,25000000,42972994
tt3605418,Knock Knock,2015.0,99,4.9,109643,10000000,6341684
tt3606752,Cars 3,2017.0,102,6.7,134023,175000000,383925276
tt3606756,Incredibles 2,2018.0,118,7.5,348498,200000000,1242805359
tt3612126,The Grudge,2019.0,94,4.4,30909,10000000,42800000
tt3614530,Jem and the Holograms,2015.0,118,4.2,8482,5000000,2333684
tt3631112,The Girl on the Train,2016.0,112,6.5,204798,45000000,173200000
tt3640424,Allied,2016.0,124,7.1,174755,106000000,119520023
tt3647498,Blood Father,2016.0,88,6.4,69095,13000000,6903033
tt3658772,Misconduct,2016.0,106,5.3,18425,11000000,2049761
tt3659388,The Martian,2015.0,144,8.0,961767,108000000,631058917
tt3682448,Bridge of Spies,2015.0,142,7.6,334993,40000000,165478348
tt3704428,Elvis,2022.0,159,7.3,249124,85000000,288670284
tt3707106,By the Sea,2015.0,122,5.3,23047,10000000,3727746
tt3713166,Unfriended,2014.0,83,5.6,84357,1000000,62900000
tt3715320,Irrational Man,2015.0,95,6.6,68726,11000000,27391084
tt3717252,Underworld: Blood Wars,2016.0,91,5.8,83316,35000000,81093313
tt3717490,Power Rangers,2017.0,124,5.9,116370,105000000,142300000
tt3721936,American Honey,2016.0,163,7.0,48174,3500000,2290649
tt3721964,Gringo,2018.0,111,6.1,32904,10000000,11001627
tt3722234,Gosnell: The Trial of America's Biggest Serial Killer,2018.0,93,6.5,4788,4000000,3679893
tt3731562,Kong: Skull Island,2017.0,118,6.7,361208,185000000,566652812
tt3741700,Godzilla: King of the Monsters,2019.0,132,6.0,218250,170000000,387300138
tt3741834,Lion,2016.0,118,8.0,258343,12000000,140312928
tt3748528,Rogue One: A Star Wars Story,2016.0,133,7.8,709392,200000000,1056057273
tt3758542,Ferrari,2023.0,130,6.4,61475,95000000,39220516
tt3760922,My Big Fat Greek Wedding 2,2016.0,94,6.0,36658,18000000,90632641
tt3766354,The Equalizer 2,2018.0,121,6.7,212841,62000000,190400157
tt3766394,"Hello, My Name Is Doris",2015.0,90,6.6,22716,1000000,14659448
tt3774114,Snowden,2016.0,134,7.3,167637,40000000,37357216
tt3778644,Solo: A Star Wars Story,2018.0,135,6.9,391834,250000000,392952373
tt3783958,La La Land,2016.0,128,8.0,712643,30000000,509183536
tt3794354,Sonic the Hedgehog,2020.0,99,6.5,178317,85000000,319715683
tt3799694,The Nice Guys,2016.0,116,7.4,391421,50000000,71261763
tt3811906,Malignant,2021.0,111,6.2,115941,40000000,34891791
tt3824458,Tangerine,2015.0,88,7.1,39773,100000,925000
tt3829266,The Predator,2018.0,107,5.3,152806,88000000,160542134
tt3829920,Only the Brave,2017.0,134,7.6,82317,38000000,25754775
tt3833480,The Outpost,2019.0,123,6.8,45124,18000000,2133452
tt3850590,Krampus,2015.0,98,6.2,90114,15000000,61800000
tt3859076,Truth,2015.0,125,6.8,21836,9600000,5383097
tt3874544,The Boss Baby,2017.0,97,6.3,148353,125000000,527965936
tt3881784,Stronger,2017.0,119,6.9,51329,30000000,8484418
tt3882082,The Boy,2016.0,97,6.0,105048,10000000,73929392
tt3890160,Baby Driver,2017.0,113,7.5,644857,34000000,226945087
tt3896198,Guardians of the Galaxy Vol. 2,2017.0,136,7.6,788804,200000000,863756051
tt3915174,Puss in Boots: The Last Wish,2022.0,102,7.8,199857,90000000,484700000
tt3920820,Brian Banks,2018.0,99,7.2,10429,10000000,4300000
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016.0,112,5.9,102926,135000000,245623848
tt3960412,Popstar: Never Stop Never Stopping,2016.0,87,6.7,70504,20000000,9500000
tt3963816,Marauders,2016.0,107,5.5,24323,15000000,1616004
tt4003440,The House That Jack Built,2018.0,152,6.8,98669,9800000,5566776
tt4005402,Colonia,2015.0,110,7.0,58379,14000000,3621046
tt4009460,Kirk Cameron's Saving Christmas,2014.0,79,1.3,16989,500000,2800000
tt4034228,Manchester by the Sea,2016.0,137,7.8,329759,9000000,79000000
tt4034354,Swiss Army Man,2016.0,97,6.9,136991,3000000,5800000
tt4046784,Maze Runner: The Scorch Trials,2015.0,131,6.3,290215,61000000,312296056
tt4062536,Green Room,2015.0,95,7.0,147338,5000000,3800000
tt4073790,The Darkest Minds,2018.0,104,5.7,38474,34000000,41142379
tt4094724,The Purge: Election Year,2016.0,108,6.0,114687,10000000,118587880
tt4105584,Deep,2017.0,92,4.2,1678,6000000,10972300
tt4106376,American Renegades,2017.0,106,5.5,12097,66190000,2602149
tt4116284,The Lego Batman Movie,2017.0,104,7.3,180959,80000000,311950384
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018.0,134,6.5,319807,200000000,654900000
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,2022.0,142,6.2,182505,200000000,407200000
tt4126476,After,2019.0,105,5.3,70790,14000000,69497587
tt4139124,Keanu,2016.0,100,6.2,53567,15000000,20609977
tt4154664,Captain Marvel,2019.0,123,6.8,632916,152000000,1131416446
tt4154756,Avengers: Infinity War,2018.0,149,8.4,1273290,300000000,2052415039
tt4154796,Avengers: Endgame,2019.0,181,8.4,1340334,356000000,2799439100
tt4155534,Animal Crackers,2017.0,105,5.8,4218,17000000,13285512
tt4158096,Free Fire,2016.0,91,6.3,52039,7000000,3719383
tt4178092,The Gift,2015.0,108,7.0,178731,5000000,58978653
tt4183692,Woodlawn,2015.0,123,6.4,8062,12000000,14394097
tt4191054,Strange Magic,2015.0,99,5.8,12798,100000000,13603453
tt4191580,Meet the Blacks,2016.0,94,4.8,38188,900000,9097072
tt4199898,Playmobil: The Movie,2019.0,99,4.9,4948,75000000,1630000
tt4209788,Molly's Game,2017.0,140,7.4,195934,30000000,59284015
tt4216984,Wolf Man,2025.0,103,5.6,22546,25000000,34844931
tt4218572,Widows,2018.0,129,6.8,106470,42000000,73900000
tt4244994,The Last Duel,2021.0,152,7.3,193199,100000000,30552111
tt4263482,The Witch,2015.0,92,7.0,328768,4000000,40423945
tt4276820,The Founder,2016.0,115,7.2,190329,15000000,24121245
tt4287320,The Circle,2017.0,110,5.4,102995,18000000,40651864
tt4302938,Kubo and the Two Strings,2016.0,101,7.7,142229,60000000,76249438
tt4383594,Nine Lives,2016.0,87,5.3,25040,30000000,57814445
tt4385888,20th Century Women,2016.0,119,7.3,50901,7000000,5664764
tt4419684,In the Lost Lands,2025.0,101,5.0,1085,55000000,2663562
tt4425200,John Wick: Chapter 2,2017.0,122,7.4,536026,40000000,171539887
tt4428398,Paws of Fury: The Legend of Hank,2022.0,98,5.8,7071,45000000,42500000
tt4429194,Paris Can Wait,2016.0,92,5.8,10049,5000000,13203541
tt4463894,Shaft,2019.0,111,6.4,60386,30000000,21360215
tt4465564,Fifty Shades Darker,2017.0,118,4.6,116113,55000000,381545846
tt4477536,Fifty Shades Freed,2018.0,105,4.5,78201,55000000,371985018
tt4481414,Gifted,2017.0,101,7.6,149962,7000000,40300000
tt4481514,The House,2017.0,88,5.6,48590,40000000,34200000
tt4495098,Gran Turismo,2023.0,134,7.1,118154,60000000,121700000
tt4513674,Café Society,2016.0,96,6.6,82981,30000000,43763247
tt4513678,Ghostbusters: Afterlife,2021.0,124,7.0,231929,75000000,204334455
tt4520364,Morgan,2016.0,92,5.9,47848,8000000,8810591
tt4520988,Frozen II,2019.0,103,6.8,205581,150000000,1453683476
tt4530422,Overlord,2018.0,110,6.6,110397,38000000,41657844
tt4532826,Robin Hood,2018.0,116,5.3,82947,100000000,86493046
tt4537896,White Boy Rick,2018.0,111,6.5,45768,29000000,26000000
tt4540710,Miss Sloane,2016.0,132,7.5,85603,13000000,9101546
tt4550098,Nocturnal Animals,2016.0,116,7.4,326782,22500000,29300000
tt4555426,Darkest Hour,2017.0,125,7.4,229665,30000000,150847207
tt4560436,Mile 22,2018.0,94,6.1,89656,35000000,66308758
tt4566758,Mulan,2020.0,115,5.8,163073,200000000,69965374
tt4572514,Patriots Day,2016.0,133,7.3,117483,45000000,50548152
tt4575576,Christopher Robin,2018.0,104,7.2,87489,75000000,99138899
tt4589218,Five Nights at Freddy's,2023.0,109,5.4,110175,20000000,297144130
tt4622512,Battle of the Sexes,2017.0,121,6.7,61692,25000000,12638526
tt4624424,Storks,2016.0,87,6.8,69701,70000000,182379278
tt4630562,The Fate of the Furious,2017.0,136,6.6,262791,250000000,1236000000
tt4633694,Spider-Man: Into the Spider-Verse,2018.0,117,8.4,721094,90000000,384298736
tt4649416,Almost Christmas,2016.0,111,6.2,8751,17000000,42580920
tt4649466,Kingsman: The Golden Circle,2017.0,141,6.7,382607,104000000,410902662
tt4651410,Precious Cargo,2016.0,90,4.6,10066,10500000,567064
tt4651466,Joe Bell,2020.0,94,6.2,10097,3500000,1700000
tt4651520,Bad Moms,2016.0,100,6.2,137888,20000000,183936074
tt4667094,Fifty Shades of Black,2016.0,92,3.5,23877,20000000,21164799
tt4682266,The New Mutants,2020.0,94,5.3,95563,67000000,49169594
tt4685762,The Craft: Legacy,2020.0,97,4.6,17641,18000000,2300000
tt4686844,The Death of Stalin,2017.0,107,7.3,119279,13000000,24600000
tt4698684,Hunt for the Wilderpeople,2016.0,101,7.8,147139,2500000,23900000
tt4701182,Bumblebee,2018.0,114,6.7,197602,135000000,467989645
tt4701724,Early Man,2018.0,89,6.1,24583,50000000,53431158
tt4731136,A Cure for Wellness,2016.0,146,6.4,114465,40000000,26620002
tt4761916,Unfriended: Dark Web,2018.0,92,6.0,40667,1000000,16000000
tt4765284,Pitch Perfect 3,2017.0,93,5.8,74444,45000000,185400345
tt4777008,Maleficent: Mistress of Evil,2019.0,119,6.6,124812,185000000,491730089
tt4779682,The Meg,2018.0,113,5.7,216664,150000000,530517320
tt4786282,Lights Out,2016.0,81,6.3,146960,4900000,149368835
tt4799050,Rough Night,2017.0,101,5.2,57252,20000000,45056771
tt4799066,Midnight Sun,2018.0,91,6.6,38116,2800000,27365467
tt4823776,The SpongeBob Movie: Sponge on the Run,2020.0,91,5.9,23487,60000000,4700000
tt4824302,Mother's Day,2016.0,118,5.7,41090,25000000,48782670
tt4824308,God's Not Dead 2,2016.0,120,4.3,13926,5000000,24487848
tt4846232,Good Time,2017.0,102,7.3,146427,2000000,3283369
tt4846340,Hidden Figures,2016.0,127,7.8,271558,25000000,235957472
tt4873118,Guy Ritchie's the Covenant,2023.0,123,7.5,186190,55000000,20000000
tt4877122,The Emoji Movie,2017.0,86,3.4,74924,50000000,216909830
tt4881806,Jurassic World: Fallen Kingdom,2018.0,128,6.1,357806,170000000,1310466296
tt4912910,Mission: Impossible - Fallout,2018.0,147,7.7,392426,178000000,791658205
tt4913966,The Curse of La Llorona,2019.0,93,5.3,60783,9000000,123233739
tt4916630,Just Mercy,2019.0,137,7.6,79623,25000000,50401502
tt4919268,Bad Boys: Ride or Die,2024.0,115,6.5,97744,100000000,404547819
tt4925292,Lady Bird,2017.0,94,7.4,349232,10000000,79000000
tt4950110,I'm Not Ashamed,2016.0,112,5.8,4350,1500000,2082980
tt4960748,Till,2022.0,130,7.2,16699,33000000,11498884
tt4971344,The Sisters Brothers,2018.0,122,6.9,73298,38000000,13143056
tt4972582,Split,2016.0,117,7.3,586397,9000000,278454358
tt4975722,Moonlight,2016.0,111,7.4,340541,4000000,65046687
tt4978420,Borderlands,2024.0,101,4.7,44963,115000000,32978510
tt4998632,Ambulance,2022.0,136,6.1,107034,40000000,52303589
tt5001718,"Everything, Everything",2017.0,96,6.3,43556,10000000,61621140
tt5013056,Dunkirk,2017.0,106,7.8,768519,150000000,527000000
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017.0,115,8.1,578493,15000000,162729321
tt5028340,Mary Poppins Returns,2018.0,130,6.7,97739,130000000,348807090
tt5034838,Godzilla vs. Kong,2021.0,113,6.3,255182,200000000,470116094
tt5040012,Nosferatu,2024.0,132,7.3,177142,50000000,177225075
tt5052448,Get Out,2017.0,104,7.8,751773,4500000,255407969
tt5052474,Sicario: Day of the Soldado,2018.0,122,7.1,177475,35000000,75836683
tt5083738,The Favourite,2018.0,119,7.5,246210,15000000,95918706
tt5090568,Transformers: Rise of the Beasts,2023.0,127,6.0,119754,195000000,441381193
tt5095030,Ant-Man and the Wasp,2018.0,118,7.0,468884,140000000,622674139
tt5108870,Morbius,2022.0,104,5.1,162406,75000000,167635712
tt5109280,Raya and the Last Dragon,2021.0,107,7.3,179422,100000000,130423032
tt5109784,Mother!,2017.0,121,6.6,258232,30000000,44516999
tt5113040,The Secret Life of Pets 2,2019.0,86,6.4,73276,80000000,429434163
tt5113044,Minions: The Rise of Gru,2022.0,87,6.5,97261,85000000,940203765
tt5117670,Peter Rabbit,2018.0,95,6.6,50053,50000000,351266433
tt5140878,Annabelle: Creation,2017.0,109,6.5,158116,15000000,306592201
tt5164214,Ocean's Eight,2018.0,110,6.3,250877,70000000,297718711
tt5164432,"Love, Simon",2018.0,110,7.5,130084,17000000,66316289
tt5177088,The Girl in the Spider's Web,2018.0,115,6.1,53776,43000000,35164920
tt5177114,Young Woman and the Sea,2024.0,129,7.5,16502,40000000,581725
tt5177120,The Ministry of Ungentlemanly Warfare,2024.0,122,6.8,131374,60000000,29715044
tt5198068,Wolfwalkers,2020.0,103,8.0,41410,12000000,1310720
tt5198890,Eileen,2023.0,97,5.9,17071,16000000,1560142
tt5220122,Hotel Transylvania 3: Summer Vacation,2018.0,97,6.3,91578,80000000,528600000
tt5247022,Paterson,2016.0,118,7.3,91765,5000000,2152738
tt5270948,Chappaquiddick,2017.0,106,6.4,15020,34000000,17904202
tt5294550,All the Money in the World,2017.0,132,6.8,93776,50000000,56996304
tt5301662,Marshall,2017.0,118,7.3,27574,12000000,10051659
tt5308322,Happy Death Day,2017.0,96,6.6,174201,4800000,125479266
tt5314190,Sgt. Stubby: An American Hero,2018.0,84,6.9,2701,25000000,4900000
tt5325452,Boo! A Madea Halloween,2016.0,103,4.7,9638,20000000,74827344
tt5340300,Lean on Pete,2017.0,121,7.1,14365,8000000,2400000
tt5360952,The Hurricane Heist,2018.0,103,5.1,23053,35000000,32517248
tt5362988,Wind River,2017.0,107,7.7,294163,11000000,44998252
tt5390504,Detroit,2017.0,143,7.3,57232,34000000,23400000
tt5397194,Anon,2018.0,100,6.1,50059,20000000,1197741
tt5433138,F9: The Fast Saga,2021.0,143,5.2,170171,200000000,726229501
tt5433140,Fast X,2023.0,141,5.7,132407,340000000,704709660
tt5439796,Logan Lucky,2017.0,118,7.0,170032,29000000,48453605
tt5439812,Zola,2020.0,86,6.4,19028,5000000,3500000
tt5442430,Life,2017.0,104,6.6,265722,58000000,100541806
tt5462602,The Big Sick,2017.0,120,7.5,146715,5000000,56303596
tt5463162,Deadpool 2,2018.0,119,7.6,706631,110000000,785896632
tt5503686,Hustlers,2019.0,110,6.3,110174,20000000,157563598
tt5523010,The Nutcracker and the Four Realms,2018.0,99,5.6,38887,120000000,173961069
tt5537002,Killers of the Flower Moon,2023.0,206,7.6,277713,200000000,156922344
tt5563334,The Good Liar,2019.0,109,6.7,51323,10000000,33856058
tt5580036,"I, Tonya",2017.0,119,7.5,251953,11000000,53900000
tt5580266,The Hate U Give,2018.0,133,7.5,41960,23000000,34934009
tt5580390,The Shape of Water,2017.0,123,7.3,458860,19500000,195300000
tt5592248,The Beguiled,2017.0,93,6.3,64564,10500000,27869129
tt5606664,Doctor Sleep,2019.0,152,7.3,230276,45000000,72381712
tt5613484,Mid90s,2018.0,85,7.4,82252,1700000,9303022
tt5638642,The Ritual,2017.0,94,6.3,129792,1000000,1786396
tt5649144,The Florida Project,2017.0,111,7.6,137941,2000000,11303040
tt5657846,Daddy's Home 2,2017.0,100,6.0,87691,69000000,180613180
tt5669936,The Recall,2017.0,90,4.2,9677,5000000,1319566
tt5672290,The First Omen,2024.0,119,6.5,63149,30000000,53992802
tt5688932,Sorry to Bother You,2018.0,112,6.9,91226,3200000,18200000
tt5690360,Slender Man,2018.0,93,3.3,40298,10000000,11817275
tt5691670,Under the Silver Lake,2018.0,139,6.5,55329,8500000,2053469
tt5697572,Cats,2019.0,110,2.8,57392,95000000,77276321
tt5715410,Son of Bigfoot,2017.0,92,6.1,8511,30000000,46372519
tt5715874,The Killing of a Sacred Deer,2017.0,121,7.0,202490,3000000,10700000
tt5719700,Home Again,2017.0,97,5.8,36068,12000000,27020284
tt5719748,Cold Pursuit,2019.0,119,6.2,81521,60000000,76419755
tt5726086,Insidious: The Last Key,2018.0,103,5.7,75359,10000000,172811971
tt5726616,Call Me by Your Name,2017.0,132,7.8,336733,3500000,43143046
tt5727208,Uncut Gems,2019.0,135,7.4,332721,19000000,50023780
tt5734576,The Possession of Hannah Grace,2018.0,86,5.2,27761,9500000,43000000
tt5758778,Skyscraper,2018.0,102,5.8,139408,125000000,292400000
tt5774060,Underwater,2020.0,95,5.9,102638,50000000,40882928
tt5776858,Phantom Thread,2017.0,130,7.4,150882,35000000,47756590
tt5779228,The Garfield Movie,2024.0,101,5.7,23501,60000000,254907482
tt5814060,The Nun,2018.0,96,5.4,180267,22000000,366082797
tt5814534,Spies in Disguise,2019.0,102,6.8,59728,100000000,171616764
tt5816682,Victoria & Abdul,2017.0,111,6.8,39146,22000000,65400000
tt5822536,Paddington in Peru,2024.0,106,6.7,16681,90000000,175614864
tt5822564,The Kitchen,2019.0,102,5.6,23497,38000000,16000000
tt5827916,A Hidden Life,2019.0,174,7.4,29999,9000000,4645140
tt5834262,Hotel Artemis,2018.0,94,6.1,60454,15000000,12371132
tt5834426,Moonfall,2022.0,130,5.2,105933,146000000,67319703
tt5848272,Ralph Breaks the Internet,2018.0,112,7.0,193179,175000000,529323962
tt5867314,The Empty Man,2020.0,137,6.2,43161,16000000,4796993
tt5884052,Pokémon: Detective Pikachu,2019.0,104,6.5,189765,150000000,449762638
tt5884796,Plane,2023.0,107,6.5,90127,25000000,74515586
tt5886046,Escape Room,2019.0,99,6.4,150115,9000000,155712077
tt5918982,Possessor,2020.0,103,6.5,49975,2500000,911000
tt5941692,Miss Bala,2019.0,104,5.8,13596,15000000,15200000
tt5971474,The Little Mermaid,2023.0,135,7.2,164398,297000000,569626289
tt6000478,"Roman J. Israel, Esq.",2017.0,122,6.5,45419,22000000,13025860
tt6003368,Diary of a Wimpy Kid: The Long Haul,2017.0,91,4.3,11705,22000000,40120144
tt6053438,First Reformed,2017.0,113,7.1,64611,3500000,3988612
tt6095472,The Angry Birds Movie 2,2019.0,97,6.4,38299,65000000,137792047
tt6105098,The Lion King,2019.0,118,6.8,280551,260000000,1662020819
tt6133444,The Fire Inside,2024.0,109,6.8,2125,12000000,8104331
tt6133466,The First Purge,2018.0,97,5.2,74938,13000000,137056262
tt6139732,Aladdin,2019.0,128,6.9,300876,183000000,1054300000
tt6141246,The Aeronauts,2019.0,100,6.6,38880,40000000,3485251
tt6143568,The Humanity Bureau,2017.0,95,4.5,12350,6000000,17544173
tt6146586,John Wick: Chapter 3 - Parabellum,2019.0,130,7.4,448832,55000000,326709727
tt6166392,Wonka,2023.0,116,7.0,174162,125000000,632302312
tt6182908,Smallfoot,2018.0,96,6.6,44106,80000000,214115531
tt6189022,Angel Has Fallen,2019.0,121,6.4,116395,40000000,146661977
tt6199572,Capone,2020.0,103,4.7,24096,20600000,858281
